"interview_id","company","source","type","text","date","time","salary_range","level","duration","topics","complexity","question_number","sender"
"Северсталь_2024-11-20_7_1_5_c95ed548","Северсталь","json","code","function getServerItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockServerItems), 1000) }","2024-11-20","07:04:13","200","middle","","","","","Стас Тихомиров"
"Северсталь_2024-11-20_7_1_6_e693337e","Северсталь","json","code","function getSteamItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockSteamItems), 1000) }","2024-11-20","07:04:13","200","middle","","","","","Стас Тихомиров"
"Северсталь_2024-11-20_7_1_7_df840e0a","Северсталь","json","code","async function parsingNewItems() { try { // Получить список предметов из сервера const serverItems = await getServerItemsApi(); console.log('Server Items:', serverItems); // Получить список предметов из стима const steamItems = await getSteamItemsApi(); console.log('Steam Items:', steamItems); // Отфильтровать список предметов из стима, оставив предметы, которых нет на сервере const newItems = steamItems.filter(item => !serverItems.includes(item)); console.log('New Items:', newItems); }","2024-11-20","07:04:13","200","middle","","","","","Стас Тихомиров"
"Северсталь_2024-11-20_7_1_8_ee8dca81","Северсталь","json","code","const user: User = { name: 'John', permissions: ['read', 'write'] };","2024-11-20","07:04:13","200","middle","","","","","Стас Тихомиров"
"Северсталь_2024-11-20_7_1_9_d8ce28ff","Северсталь","json","code","const mockServerItems = [""Aquamarine Revenge (Minimal Wear)"", ""Case Hardened (Field-Tested)"", ""Jet Set (Well-Worn)"", ""AUG | Daedalus (Field-Tested)""];","2024-11-20","07:04:13","200","middle","","","","","Стас Тихомиров"
"Северсталь_2024-11-15_7_2_0_93f016f5","Северсталь","json","code","const NumberAndScroll = () => { const [number, setNumber] = useState(0); const [scroll, setScroll] = useState(window.scrollY); useEffect( () => { const fetchNumber = async () => { const randomNumber = await fetchRandomNumber() setNumber(randomNumber) }","2024-11-15","12:04:43","220","","","","","","Артем"
"Северсталь_2024-11-15_7_2_1_cd2c0433","Северсталь","json","code","const fetchRandomNumber = () => Promise.resolve(Math.random());","2024-11-15","12:04:43","220","","","","","","Артем"
"Северсталь_2024-11-15_7_2_2_f965040a","Северсталь","json","code","const NumberAndScroll = () => { const [number, setNumber] = useState(0); const [scroll, setScroll] = useState(window.scrollY); useEffect( () => { const fetchNumber = async () => { const randomNumber = await fetchRandomNumber() setNumber(randomNumber) } fetchNumber() },[]); useEffect( () => { const handleScroll = () => setScroll(window.scrollY) window.addEventListener('scroll', handleScroll);","2024-11-15","12:04:43","220","","","","","","Артем"
"Северсталь_2024-11-05_7_3_0_0a9e2059","Северсталь","json","code","function saveItemToServerApi(url) { return new Promise(resolve => { setTimeout(() => resolve(value), 1000) }","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_1_452ebc81","Северсталь","json","code","function getServerItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockServerImages), 1000) }","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_2_34411eaf","Северсталь","json","code","function getClientItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockClientImages), 1000) }","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_3_acf5590d","Северсталь","json","code","const parsingNewItems = async () => { const serverItems = await getServerItemsApi() const clientItems = await getClientItemsApi() const serverItemsSet = new Set() for (let item of serverItems) { serverItemsSet.add(item.url) }","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_4_5688aae5","Северсталь","json","code","const mockServerImages = [ { id: 1, url: 'http://images.com/frog.jpg' }, { id: 2, url: 'http://images.com/cat.jpg' }, { id: 3, url: 'http://images.com/dog.jpg' }, { id: 4, url: 'http://images.com/fish.jpg' }, { id: 5, url: 'http://images.com/human.jpg' }, ];","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_5_e92cdaab","Северсталь","json","code","const mockClientImages = [ 'http://images.com/frog.jpg', 'http://images.com/cat.jpg', 'http://images.com/dog.jpg', 'http://images.com/fish.jpg', 'http://images.com/human.jpg', 'http://images.com/alien.jpg', 'http://images.com/robot.jpg', ];","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_6_ffde6fc6","Северсталь","json","code","function saveItemToServerApi(url) { return new Promise(resolve => { setTimeout(() => resolve(value), 1000) }) }","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_7_13836227","Северсталь","json","code","function getServerItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockServerImages), 1000) }) }","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-11-05_7_3_8_9fc0f5de","Северсталь","json","code","function getClientItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockClientImages), 1000) }) }","2024-11-05","15:21:28","250","","","","","","аыеъа"
"Северсталь_2024-10-20_7_5_0_f4f22937","Северсталь","json","question","Расскажи про WebSockets","2024-10-20","17:01:45","250","","","","","","Ada500"
"Северсталь_2024-10-20_7_5_1_1bcaf999","Северсталь","json","question","Что такое побитовые операторы","2024-10-20","17:01:45","250","","","","","","Ada500"
"Северсталь_2024-10-20_7_5_2_798b24b9","Северсталь","json","question","Что такое утечка данных","2024-10-20","17:01:45","250","","","","","","Ada500"
"Северсталь_2024-10-20_7_5_3_0cbfdb97","Северсталь","json","question","Какие бом надо очищать(scroll, resize, websockets, setTimeout, seinterval)","2024-10-20","17:01:45","250","","","","","","Ada500"
"Северсталь_2024-10-20_7_5_4_7e2076c3","Северсталь","json","question","Как проверяется что соединение не прервано в websockets(ping pong, heatbeat)","2024-10-20","17:01:45","250","","","","","","Ada500"
"Северсталь_2024-10-07_7_6_0_79af0c67","Северсталь","json","question","type TypeCond<T, U> = T extends never ?","2024-10-07","04:24:34","250","","","","","4","Stepan Ch."
"Северсталь_2024-10-07_7_6_1_a0367c18","Северсталь","json","code","function delay(s = 2) { const pause = s * 1000; return new Promise(resolve => { setTimeout(() => { console.log(`Пауза была ${s}","2024-10-07","04:24:34","250","","","","","","Stepan Ch."
"Северсталь_2024-10-07_7_6_2_21279342","Северсталь","json","code","const categorizedProducts = products.reduce((acc, product) => { const { category, name }","2024-10-07","04:24:34","250","","","","","","Stepan Ch."
"Северсталь_2024-10-07_7_6_3_57c46e60","Северсталь","json","code","const PrivateRoute = ({ isAuthenticated }) => { return isAuthenticated ? <Outlet /> : <Navigate to=""/login"" />; }","2024-10-07","04:24:34","250","","","","","","Stepan Ch."
"Северсталь_2024-10-07_7_6_4_f6991ff7","Северсталь","json","code","const PrivateRoute = ({ element, ...rest }) => { const { isAuth }","2024-10-07","04:24:34","250","","","","","","Stepan Ch."
"Северсталь_2024-10-07_7_6_5_f6927e0a","Северсталь","json","code","function delay(s = 2) { const pause = s * 1000; return new Promise(resolve => { setTimeout(() => { console.log(`Пауза была ${s} секунд`); resolve(); }, pause); }); }","2024-10-07","04:24:34","250","","","","","","Stepan Ch."
"Северсталь_2024-10-07_7_6_6_fface3da","Северсталь","json","code","const categorizedProducts = products.reduce((acc, product) => { const { category, name } = product; if (!acc[category]) { acc[category] = []; } acc[category].push(name); return acc; }","2024-10-07","04:24:34","250","","","","","","Stepan Ch."
"Северсталь_2024-10-07_7_6_7_0b3a3080","Северсталь","json","code","const PrivateRoute = ({ element, ...rest }) => { const { isAuth } = useContext(AuthContext); return isAuth ? element : <Navigate to=""/login"" />; }","2024-10-07","04:24:34","250","","","","","","Stepan Ch."
"Северсталь_2024-07-24_7_10_0_bb7baaea","Северсталь","json","code","async function parsingNewItems() { try { // Получить список предметов из сервера const serverItems = await getServerItemsApi(); // Получить список предметов из стима const steamItems = await getSteamItemsApi(); // Преобразовать массив serverItems в объект для более быстрого поиска const serverItemsObj = serverItems.reduce((acc, item) => { acc[item] = true; return acc; }","2024-07-24","08:35:39","250","","","","","","AM"
"Северсталь_2024-07-24_7_10_5_5017cb9b","Северсталь","json","code","const mockSteamItems = [""Aquamarine Revenge (Minimal Wear)"", ""Case Hardened (Field-Tested)"", ""Jet Set (Well-Worn)"", ""AUG | Daedalus (Field-Tested)"", ""R8 Revolver | Crazy 8 (Factory New)""];","2024-07-24","08:35:39","250","","","","","","AM"
"Северсталь_2024-07-24_7_10_6_4bb01695","Северсталь","json","code","function saveItemToServerApi(value) { return new Promise(resolve => { setTimeout(() => resolve(value), 1000) }) }","2024-07-24","08:35:39","250","","","","","","AM"
"Северсталь_2024-07-24_7_10_7_b2c3981e","Северсталь","json","code","function getServerItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockServerItems), 1000) }) }","2024-07-24","08:35:39","250","","","","","","AM"
"Северсталь_2024-07-24_7_10_8_273a0810","Северсталь","json","code","function getSteamItemsApi() { return new Promise(resolve => { setTimeout(() => resolve(mockSteamItems), 1000) }) }","2024-07-24","08:35:39","250","","","","","","AM"
"Северсталь_2024-07-15_7_11_0_7bb4021b","Северсталь","json","question","Расскажи про себя, свой опыт, почему увольняешься?","2024-07-15","00:52:02","","","","","","1","AM"
"Северсталь_2024-07-15_7_11_1_c6c27e3e","Северсталь","json","question","Расскажи про мемоизацию, её минусы?","2024-07-15","00:52:02","","","","","","2","AM"
"Северсталь_2024-07-15_7_11_2_ed78c5a9","Северсталь","json","question","Условия ререндера компонента?","2024-07-15","00:52:02","","","","","","3","AM"
"Северсталь_2024-07-15_7_11_3_4eb9c7b3","Северсталь","json","question","Алгоритм сравнения DOM, какая сложность?","2024-07-15","00:52:02","","","","","","4","AM"
"Северсталь_2024-07-15_7_11_4_baa69e69","Северсталь","json","question","Что ты выберешь из 3 вариантов: деньги, интересные задачи, отличный коллектив?","2024-07-15","00:52:02","","","","","","5","AM"
